Date,Open,High,Low,Close,Adj Close,Volume
2018-11-07,72.680000,73.389999,71.900002,73.050003,69.793335,2050
2018-11-09,73.330002,74.120003,72.400002,73.389999,70.118179,9730
2018-11-12,73.889999,73.900002,72.589996,72.900002,69.650024,7865
2018-11-13,72.669998,73.720001,71.389999,73.489998,70.213722,29145
2018-11-14,72.510002,74.879997,72.410004,74.800003,71.465309,4215
2018-11-15,75.459999,76.900002,75.209999,76.480003,73.070419,6025
2018-11-16,77.500000,80.660004,77.500000,79.360001,75.822014,32095
2018-11-19,79.510002,80.779999,78.650002,79.860001,76.299736,5170
2018-11-20,79.739998,80.760002,78.940002,79.000000,75.478065,17905
2018-11-21,79.000000,80.129997,78.650002,79.839996,76.280624,6635
2018-11-22,79.629997,79.839996,76.480003,77.599998,74.140488,20740
2018-11-26,77.800003,78.110001,75.000000,75.629997,72.258308,9950
2018-11-27,76.029999,78.099998,75.400002,77.190002,73.748764,22910
2018-11-28,76.769997,77.699997,73.000000,75.050003,71.704170,70310
2018-11-29,75.209999,75.800003,74.300003,75.150002,71.799713,5830
2018-11-30,75.599998,77.199997,75.599998,76.699997,73.280609,12945
2018-12-03,78.250000,79.680000,77.400002,78.139999,74.656418,21840
2018-12-04,76.779999,78.089996,76.160004,76.970001,73.538567,498540
2018-12-05,76.029999,76.400002,75.000000,75.410004,72.048119,5705
2018-12-06,74.919998,75.839996,74.610001,75.379997,72.019455,6815
2018-12-07,74.400002,75.800003,74.400002,75.459999,72.095894,14705
2018-12-10,74.709999,75.400002,74.709999,74.940002,71.599068,2330
2018-12-11,74.650002,78.000000,73.930000,77.459999,74.006737,9425
2018-12-12,76.089996,78.400002,76.089996,77.889999,74.417549,10665
2018-12-13,76.669998,78.949997,76.669998,77.519997,74.064056,2255
2018-12-14,77.709999,78.139999,75.500000,75.669998,72.296516,3590
2018-12-17,75.629997,76.550003,75.629997,76.099998,72.707359,141610
2018-12-18,76.190002,78.199997,76.190002,77.809998,74.341133,3520
2018-12-19,78.199997,78.269997,77.440002,77.790001,74.322014,805
2018-12-20,77.599998,77.599998,76.680000,77.150002,73.710548,3975
2018-12-21,77.000000,78.610001,76.589996,78.010002,74.532204,18570
2018-12-24,77.059998,77.059998,76.040001,76.370003,72.965317,5300
2018-12-26,75.849998,76.809998,74.129997,76.419998,73.013084,9530
2018-12-27,76.080002,77.000000,76.080002,76.370003,72.965317,14205
2018-12-28,76.199997,78.500000,76.199997,77.000000,73.567245,205150
2018-12-31,76.230003,76.529999,75.809998,75.940002,72.554504,8120
2019-01-01,75.889999,77.400002,75.889999,76.800003,73.376152,3060
2019-01-02,76.629997,77.010002,75.800003,75.940002,72.554504,4580
2019-01-03,76.040001,76.440002,75.599998,75.720001,72.344292,1670
2019-01-04,75.980003,76.959999,75.620003,76.709999,73.290161,7240
2019-01-07,75.849998,76.139999,75.199997,75.360001,72.000351,720
2019-01-08,74.360001,75.779999,74.360001,74.949997,71.608627,3740
2019-01-09,74.519997,75.860001,74.519997,75.279999,71.923920,2600
2019-01-10,75.000000,75.290001,74.599998,75.019997,71.675499,6260
2019-01-11,74.849998,76.000000,74.000000,75.550003,72.181877,4945
2019-01-14,75.550003,76.199997,74.400002,74.919998,71.579964,25120
2019-01-15,75.949997,76.199997,75.440002,75.669998,72.296516,3180
2019-01-16,75.720001,76.000000,75.550003,75.720001,72.344292,8315
2019-01-17,75.400002,76.000000,75.000000,75.500000,72.134102,3975
2019-01-18,75.110001,75.400002,74.860001,75.059998,71.713715,3830
2019-01-21,79.980003,79.980003,75.080002,75.790001,72.411186,6295
2019-01-22,75.199997,76.000000,74.900002,75.400002,72.038567,7470
2019-01-23,75.010002,75.580002,75.000000,75.199997,71.847481,5375
2019-01-24,75.300003,75.500000,75.290001,75.300003,71.943031,1025
2019-01-25,75.239998,75.239998,73.599998,74.419998,71.102249,8290
2019-01-28,74.050003,74.400002,72.139999,73.230003,69.965294,1728620
2019-01-29,72.599998,72.800003,70.800003,71.639999,68.446190,8740
2019-01-30,71.900002,73.500000,71.400002,72.209999,68.990784,3255
2019-01-31,73.000000,75.000000,72.000000,73.970001,70.672310,12030
2019-02-01,72.050003,72.250000,70.209999,70.489998,67.347466,25890
2019-02-04,74.199997,74.199997,70.199997,70.809998,67.653191,23685
2019-02-05,70.199997,70.660004,70.010002,70.239998,67.108597,1630
2019-02-06,70.019997,70.019997,69.000000,69.010002,65.933441,2245
2019-02-07,69.400002,69.639999,69.199997,69.449997,66.353821,3725
2019-02-08,69.980003,71.730003,69.000000,69.480003,66.382492,6470
2019-02-11,69.000000,69.000000,65.000000,66.900002,63.917507,2813055
2019-02-12,67.400002,67.449997,66.199997,66.580002,63.611778,5295
2019-02-14,66.199997,68.150002,65.290001,67.790001,64.767822,21630
2019-02-15,66.779999,66.800003,65.029999,65.410004,62.493935,13760
2019-02-18,65.199997,65.699997,64.800003,65.589996,62.665905,8595
2019-02-19,65.639999,66.860001,65.639999,66.309998,63.353806,2185
2019-02-20,65.919998,66.610001,65.620003,66.050003,63.105404,5845
2019-02-21,66.449997,67.930000,66.080002,66.839996,63.860180,7490
2019-02-22,66.419998,67.379997,66.300003,67.209999,64.213684,11765
2019-02-25,66.970001,67.959999,66.500000,67.599998,64.586304,3230
2019-02-26,66.800003,67.160004,66.370003,66.900002,63.917507,1425
2019-02-27,67.529999,67.559998,65.419998,66.599998,63.630886,3810
2019-02-28,66.419998,66.449997,66.220001,66.389999,63.430244,1145
2019-03-01,67.199997,69.000000,67.199997,68.519997,65.465286,14490
2019-03-05,68.209999,69.790001,68.089996,69.489998,66.392029,6825
2019-03-06,70.199997,72.160004,70.199997,71.180000,68.006699,9185
2019-03-07,70.300003,70.550003,70.199997,70.300003,67.165932,3210
2019-03-08,71.589996,71.589996,69.739998,70.019997,66.898415,5302625
2019-03-11,72.000000,74.279999,70.900002,72.769997,69.525818,3792070
2019-03-12,74.370003,74.389999,72.000000,72.709999,69.468491,83165
2019-03-13,72.610001,76.599998,71.800003,72.650002,69.411171,144445
2019-03-14,72.190002,76.879997,69.529999,75.089996,71.742378,39918170
2019-03-15,76.199997,78.800003,75.800003,77.150002,73.710548,465540
2019-03-18,77.199997,81.029999,76.000000,78.559998,75.057686,230060
2019-03-19,78.559998,80.199997,78.000000,78.570000,75.067245,85395
2019-03-20,78.199997,79.000000,76.540001,76.879997,73.452583,41220
2019-03-22,77.000000,78.800003,76.820000,77.139999,73.700996,52360
2019-03-25,75.010002,77.089996,74.400002,74.900002,71.560852,23760
2019-03-26,75.430000,79.339996,74.800003,78.290001,74.799721,137600
2019-03-27,79.000000,80.900002,78.309998,80.389999,76.806099,121455
2019-03-28,80.199997,81.000000,80.000000,80.620003,77.025848,54800
2019-04-01,81.800003,81.800003,78.400002,79.410004,75.869789,27795
2019-04-02,79.529999,79.660004,77.900002,78.160004,74.675537,11915
2019-04-03,78.489998,80.639999,76.660004,76.970001,73.538567,34865
2019-04-04,78.010002,78.599998,77.080002,77.500000,74.044952,9720
2019-04-05,77.029999,78.800003,77.029999,78.180000,74.694626,7490
2019-04-08,77.599998,80.000000,77.599998,79.919998,76.357063,16180
2019-04-09,80.400002,80.800003,79.599998,80.290001,76.710556,17145
2019-04-10,79.000000,81.000000,79.000000,80.739998,77.140495,10720
2019-04-11,81.000000,81.500000,79.449997,80.379997,76.796555,29000
2019-04-12,80.169998,80.680000,79.879997,80.330002,76.748772,16410
2019-04-15,80.989998,81.099998,80.510002,80.709999,77.111832,8920
2019-04-16,80.160004,80.959999,79.279999,80.150002,76.576805,37475
2019-04-18,80.050003,80.050003,77.839996,79.099998,75.573608,25535
2019-04-22,77.790001,77.790001,76.639999,77.300003,73.853859,25320
2019-04-23,77.790001,78.379997,76.839996,77.949997,74.474884,8200
2019-04-24,77.199997,78.059998,77.199997,77.620003,74.159599,14835
2019-04-25,77.480003,77.860001,77.000000,77.279999,73.834747,10845
2019-04-26,77.440002,78.000000,77.199997,77.370003,73.920738,4405
2019-04-30,77.599998,77.599998,75.830002,76.389999,72.984436,11085
2019-05-02,77.989998,81.379997,76.610001,80.690002,77.092735,25040
2019-05-03,80.500000,80.800003,78.879997,79.989998,76.423943,76960
2019-05-06,78.919998,79.000000,77.550003,77.830002,74.360237,6280
2019-05-07,78.519997,78.519997,76.250000,77.190002,73.748764,27500
2019-05-08,76.849998,77.000000,75.739998,76.029999,72.640480,20315
2019-05-09,76.099998,77.199997,76.099998,76.610001,73.194618,4915
2019-05-10,76.809998,78.470001,76.809998,77.330002,73.882523,17440
2019-05-13,76.639999,76.680000,75.199997,75.559998,72.191422,2985
2019-05-14,75.199997,76.000000,73.730003,75.629997,72.258308,13305
2019-05-15,75.370003,76.000000,73.800003,74.040001,70.739197,8385
2019-05-16,74.699997,75.199997,73.919998,75.080002,71.732826,24375
2019-05-17,74.800003,75.000000,74.199997,74.599998,71.274239,13395
2019-05-20,75.629997,76.000000,74.400002,75.209999,71.857025,16745
2019-05-21,74.400002,75.029999,73.800003,74.089996,70.786964,7570
2019-05-22,74.199997,75.879997,73.760002,75.099998,71.751930,12285
2019-05-23,75.059998,75.949997,74.400002,74.800003,71.465309,33345
2019-05-24,74.709999,75.849998,74.709999,74.930000,71.589523,2450
2019-05-27,75.089996,75.089996,74.139999,74.449997,71.130905,7935
2019-05-28,74.050003,74.650002,70.650002,72.150002,68.933456,43695
2019-05-29,72.669998,73.809998,70.809998,73.720001,70.433464,58860
2019-05-30,72.019997,73.800003,72.000000,72.570000,69.334724,16235
2019-05-31,72.279999,72.690002,71.660004,71.949997,68.742363,24465
2019-06-03,72.000000,72.180000,71.800003,72.110001,68.895241,3250
2019-06-04,71.910004,72.000000,71.459999,71.690002,68.493973,26970
2019-06-06,71.419998,71.599998,70.680000,71.120003,67.949371,4375
2019-06-07,71.389999,72.000000,70.239998,70.800003,67.643639,10965
2019-06-10,70.500000,70.500000,69.410004,69.930000,66.812439,8060
2019-06-11,69.440002,69.559998,68.430000,69.370003,66.277397,80190
2019-06-12,68.599998,68.959999,68.019997,68.099998,65.064011,6660
2019-06-13,68.169998,69.739998,66.430000,67.190002,64.194580,3730
2019-06-14,67.610001,68.290001,66.529999,67.739998,64.720047,21220
2019-06-17,70.160004,70.160004,67.959999,68.290001,65.245544,18375
2019-06-18,68.199997,68.320000,67.519997,67.739998,64.720047,5465
2019-06-19,67.639999,67.739998,65.800003,66.070000,63.124508,41335
2019-06-20,66.400002,66.599998,64.410004,66.379997,63.420689,35020
2019-06-21,66.110001,66.500000,65.120003,66.410004,63.449356,24260
2019-06-24,66.209999,66.599998,65.750000,65.889999,62.952534,19230
2019-06-25,66.089996,66.089996,64.699997,65.650002,62.723232,19275
2019-06-26,65.599998,66.629997,65.000000,66.199997,63.248711,8340
2019-06-27,66.000000,68.800003,65.599998,68.129997,65.092667,8550
2019-06-28,67.610001,68.089996,67.230003,67.349998,64.347443,2930
2019-07-01,67.680000,69.900002,67.660004,69.519997,66.420708,9580
2019-07-02,69.320000,72.070000,68.800003,70.830002,67.672302,23775
2019-07-03,71.139999,72.000000,70.089996,70.260002,67.413246,7100
2019-07-04,70.830002,71.080002,70.269997,70.370003,68.991714,5505
2019-07-05,70.839996,70.940002,68.279999,68.930000,67.579910,6375
2019-07-08,68.599998,68.599998,66.349998,67.860001,66.530869,5135
2019-07-09,66.769997,69.620003,66.540001,68.919998,67.570099,21505
2019-07-10,68.949997,69.320000,67.820000,67.879997,66.550468,509585
2019-07-11,67.889999,69.610001,67.889999,69.190002,67.834816,9660
2019-07-12,68.709999,72.699997,68.089996,71.220001,69.825058,19755
2019-07-15,73.400002,73.400002,68.669998,68.930000,67.579910,3965
2019-07-16,68.919998,70.629997,68.300003,69.550003,68.187775,7765
2019-07-17,69.709999,72.809998,69.709999,71.300003,69.903496,17355
2019-07-18,71.199997,71.199997,70.000000,70.010002,68.638756,13415
2019-07-19,70.000000,70.209999,70.000000,70.080002,68.707382,1795
2019-07-22,69.599998,69.919998,68.000000,68.669998,67.325005,11190
2019-07-23,70.040001,70.040001,68.010002,68.330002,66.991661,1695
2019-07-24,68.050003,68.050003,67.419998,67.790001,66.462234,3940
2019-07-25,68.000000,68.070000,67.139999,67.940002,66.609306,5975
2019-07-26,67.070000,68.230003,66.959999,67.800003,66.472054,9305
2019-07-29,67.599998,68.199997,67.599998,68.070000,66.736763,12665
2019-07-30,67.699997,68.800003,67.699997,68.150002,66.815193,11355
2019-07-31,68.050003,68.139999,66.839996,67.320000,66.001434,5620
2019-08-01,67.919998,67.930000,65.419998,66.099998,64.805336,18850
2019-08-02,66.879997,68.160004,66.199997,67.669998,66.344589,14140
2019-08-05,66.000000,66.000000,63.130001,63.790001,62.540581,33830
2019-08-06,62.990002,64.000000,62.990002,63.369999,62.128811,3335
2019-08-07,65.000000,65.190002,59.599998,64.589996,63.324909,10965
2019-08-08,63.990002,67.070000,62.209999,65.629997,64.344543,14230
2019-08-09,66.620003,68.720001,66.620003,67.910004,66.579887,2915
2019-08-13,68.580002,68.599998,65.699997,67.669998,66.344589,5595
2019-08-14,67.010002,68.629997,67.010002,68.540001,67.197548,3185
2019-08-16,66.529999,67.800003,66.529999,67.580002,66.256355,8040
2019-08-19,67.599998,67.730003,66.690002,67.639999,66.315186,1265
2019-08-20,67.199997,67.620003,67.199997,67.480003,66.158310,3530
2019-08-21,67.320000,67.599998,66.699997,66.809998,65.501427,9240
2019-08-22,67.000000,67.230003,65.309998,66.330002,65.030838,6680
2019-08-23,65.900002,66.790001,65.599998,66.370003,65.070053,10090
2019-08-26,66.489998,66.750000,65.919998,66.470001,65.168083,6010
2019-08-27,66.410004,66.860001,64.620003,65.129997,63.854340,3850
2019-08-28,65.599998,66.519997,65.599998,65.970001,64.677879,3985
2019-08-29,65.500000,66.040001,65.480003,65.720001,64.432785,3145
2019-08-30,65.199997,66.800003,65.199997,65.610001,64.324944,2460
2019-09-03,65.440002,66.000000,65.169998,65.860001,64.570045,9980
2019-09-04,65.459999,65.459999,64.800003,65.300003,64.021011,2305
2019-09-05,65.699997,67.400002,65.610001,67.080002,65.766144,15520
2019-09-06,67.300003,68.529999,67.300003,68.290001,66.952446,2785
2019-09-09,69.040001,70.800003,69.040001,70.010002,68.638756,4190
2019-09-11,70.389999,70.400002,69.320000,69.379997,68.021095,2055
2019-09-12,69.019997,69.320000,68.680000,68.940002,67.589714,3460
2019-09-13,68.199997,68.690002,67.519997,68.269997,66.932831,1405
2019-09-16,67.650002,68.599998,67.650002,68.360001,67.021080,1760
2019-09-17,68.010002,69.000000,67.900002,68.139999,66.805382,2300
2019-09-18,67.800003,71.029999,67.800003,69.559998,68.197563,6605
2019-09-19,70.199997,70.199997,68.190002,68.779999,67.432846,14905
2019-09-20,68.790001,70.029999,68.320000,69.300003,67.942665,9290
2019-09-23,69.599998,71.029999,68.000000,70.139999,68.766205,12685
2019-09-24,69.830002,70.540001,69.019997,69.919998,68.550514,5550
2019-09-25,69.300003,72.839996,68.959999,71.129997,69.736816,7935
2019-09-26,71.000000,73.839996,71.000000,73.339996,71.903526,7655
2019-09-27,73.599998,74.639999,73.190002,73.400002,71.962349,30690
2019-09-30,74.000000,75.040001,73.980003,74.720001,73.256508,12670
2019-10-01,74.400002,74.400002,71.209999,71.870003,70.462326,6530
2019-10-03,72.199997,72.440002,70.589996,71.650002,70.246635,1880
2019-10-04,71.480003,72.050003,70.000000,71.309998,69.913292,2275
2019-10-07,69.599998,70.300003,65.300003,66.730003,65.423012,13005
2019-10-09,69.000000,69.000000,65.970001,66.389999,65.089661,1540
2019-10-10,66.000000,66.120003,65.720001,65.779999,64.491600,1490
2019-10-11,66.120003,66.820000,63.369999,65.099998,63.824932,2990
2019-10-14,65.199997,65.580002,63.820000,63.930000,62.677841,1415
2019-10-15,64.389999,64.599998,60.740002,63.869999,62.619019,36030
2019-10-16,64.000000,64.000000,62.360001,62.610001,61.383694,6655
2019-10-17,63.130001,63.130001,61.860001,62.700001,61.471935,6370
2019-10-18,62.220001,64.190002,62.130001,62.990002,61.756256,9440
2019-10-22,66.800003,69.070000,64.839996,68.870003,67.521088,14990
2019-10-23,68.709999,72.000000,68.309998,69.239998,67.883835,16950
2019-10-24,70.529999,70.529999,68.930000,69.260002,67.903450,3480
2019-10-25,69.260002,69.940002,68.400002,68.900002,67.550491,2355
2019-10-29,70.730003,71.599998,70.440002,70.870003,69.481911,10335
2019-10-30,71.489998,73.699997,71.400002,72.809998,71.383919,13160
2019-10-31,74.800003,74.800003,72.970001,73.750000,72.305504,11000
2019-11-01,81.800003,83.639999,75.160004,75.620003,74.138878,262225
2019-11-04,76.379997,77.500000,74.470001,74.709999,73.246696,73415
2019-11-05,76.000000,76.349998,72.250000,73.680000,72.236877,32400
2019-11-06,74.779999,75.720001,73.660004,74.169998,72.717278,29540
2019-11-07,74.000000,75.599998,73.279999,73.959999,72.511391,27535
2019-11-08,76.389999,76.389999,72.879997,73.199997,71.766266,22835
2019-11-11,73.209999,74.750000,72.800003,73.919998,72.472176,7000
2019-11-13,73.419998,73.419998,72.010002,72.070000,70.658401,9380
2019-11-14,72.339996,72.400002,70.599998,70.940002,69.550552,5220
2019-11-15,70.860001,71.160004,67.459999,68.360001,67.021080,31325
2019-11-18,68.400002,69.000000,67.250000,67.449997,66.128899,17985
2019-11-19,68.389999,69.809998,66.419998,68.269997,66.932831,15765
2019-11-20,68.070000,68.589996,67.419998,67.860001,66.530869,8350
2019-11-21,67.470001,68.190002,65.320000,66.430000,65.128883,6960
2019-11-22,65.989998,68.849998,65.599998,66.889999,65.579872,17395
2019-11-25,67.489998,68.120003,66.800003,67.320000,66.001434,24140
2019-11-26,67.540001,68.120003,66.989998,67.430000,66.109299,23280
2019-11-27,66.839996,72.419998,66.790001,70.699997,69.315239,2727695
2019-11-28,71.099998,71.779999,69.199997,69.860001,68.491692,115410
2019-11-29,70.129997,71.809998,69.800003,70.070000,68.697586,45430
2019-12-02,70.199997,70.199997,68.279999,68.400002,67.060295,20435
2019-12-03,68.779999,69.230003,67.699997,67.870003,66.540672,12030
2019-12-04,68.269997,69.459999,67.120003,67.290001,65.972031,11540
2019-12-05,67.639999,69.510002,67.570000,68.930000,67.579910,16420
2019-12-06,68.519997,68.800003,67.500000,67.959999,66.628906,4910
2019-12-09,67.199997,68.000000,66.339996,67.059998,65.746536,11265
2019-12-10,67.080002,67.440002,66.279999,66.900002,65.589661,6695
2019-12-11,67.000000,67.029999,66.000000,66.830002,65.521049,7090
2019-12-12,66.730003,68.580002,66.720001,67.650002,66.324982,4425
2019-12-13,67.809998,70.000000,67.400002,68.040001,66.707352,13900
2019-12-16,68.459999,69.690002,68.459999,69.300003,67.942665,5410
2019-12-17,70.000000,70.349998,69.410004,69.570000,68.207382,9390
2019-12-18,70.250000,71.379997,70.190002,71.070000,69.677986,8420
2019-12-19,71.739998,74.800003,71.739998,74.059998,72.609436,48260
2019-12-20,74.879997,77.400002,73.400002,76.559998,75.060463,65630
2019-12-23,76.099998,76.690002,72.779999,73.290001,71.854515,31835
2019-12-24,73.820000,74.000000,73.000000,73.550003,72.109421,8205
2019-12-26,73.980003,74.059998,72.550003,72.720001,71.295677,4410
2019-12-27,73.040001,74.040001,70.559998,71.529999,70.128983,7655
2019-12-30,71.599998,72.059998,71.419998,71.949997,70.540756,2125
2019-12-31,71.599998,72.099998,71.599998,71.910004,70.501549,3960
2020-01-01,72.300003,74.089996,72.300003,73.889999,72.442764,7855
2020-01-02,74.000000,75.400002,74.000000,74.580002,73.119247,22395
2020-01-03,75.099998,78.250000,75.099998,75.900002,74.413391,44770
2020-01-06,75.910004,78.000000,75.540001,75.949997,74.462418,527175
2020-01-07,77.599998,78.000000,76.599998,77.190002,75.678131,15340
2020-01-08,77.650002,79.800003,77.029999,77.629997,76.109512,35380
2020-01-09,79.190002,79.809998,77.769997,78.809998,77.266396,14815
2020-01-10,79.339996,81.019997,78.900002,79.510002,77.952682,30275
2020-01-13,80.300003,81.199997,79.980003,81.120003,79.531151,48035
2020-01-14,81.660004,81.680000,80.510002,80.839996,79.256630,13115
2020-01-15,80.800003,82.830002,80.559998,81.570000,79.972328,20575
2020-01-16,82.000000,82.790001,79.650002,80.540001,78.962509,17330
2020-01-17,81.199997,82.000000,80.690002,80.839996,79.256630,5680
2020-01-20,81.800003,81.870003,80.120003,80.570000,78.991920,27030
2020-01-21,81.180000,81.480003,80.519997,80.790001,79.207611,5730
2020-01-22,81.279999,81.279999,78.889999,79.910004,78.344856,22365
2020-01-23,80.459999,84.480003,80.459999,83.019997,81.393929,108430
2020-01-24,83.000000,83.599998,82.029999,82.389999,80.776283,12080
2020-01-27,82.980003,85.400002,82.889999,84.389999,82.737106,61810
2020-01-28,85.500000,86.720001,84.800003,85.199997,83.531235,36590
2020-01-29,85.800003,87.830002,85.599998,87.510002,85.795990,27850
2020-01-30,88.000000,88.599998,82.849998,87.260002,85.550896,104905
2020-01-31,92.000000,92.000000,83.290001,86.040001,84.354790,275260
2020-02-03,84.000000,86.199997,83.080002,86.129997,84.443024,74915
2020-02-04,86.970001,88.800003,86.129997,87.519997,85.805801,67540
2020-02-05,87.269997,89.879997,86.480003,87.410004,85.697945,81465
2020-02-06,87.800003,88.400002,87.180000,87.449997,85.737167,39850
2020-02-07,88.010002,89.000000,87.300003,87.809998,86.090118,35730
2020-02-10,88.599998,89.680000,87.000000,87.269997,85.560692,36645
2020-02-11,88.070000,89.699997,84.800003,85.910004,84.227341,77345
2020-02-12,87.779999,89.000000,86.739998,87.949997,86.227371,50440
2020-02-13,88.580002,90.599998,87.599998,88.209999,86.482285,73525
2020-02-14,88.449997,88.809998,87.199997,87.419998,85.707764,18590
2020-02-17,87.400002,88.309998,86.900002,87.720001,86.001884,24020
2020-02-18,87.180000,87.180000,84.470001,85.809998,84.129288,75410
2020-02-19,86.389999,89.160004,80.800003,87.750000,86.031296,68155
2020-02-20,87.599998,88.800003,87.599998,88.010002,86.286194,21670
2020-02-24,87.919998,88.339996,86.199997,87.120003,85.413635,44980
2020-02-25,87.739998,87.800003,85.820000,86.320000,84.629303,16805
2020-02-26,86.250000,86.800003,83.519997,83.889999,82.246902,57030
2020-02-27,83.900002,84.050003,82.180000,82.750000,81.129227,12910
2020-02-28,80.400002,82.910004,80.400002,82.250000,80.639023,34080
2020-03-02,84.000000,85.000000,81.000000,82.790001,81.168442,31645
2020-03-03,83.199997,85.919998,82.010002,83.599998,81.962578,39770
2020-03-04,84.889999,85.599998,82.370003,83.860001,82.217484,46265
2020-03-05,85.300003,87.550003,83.570000,84.430000,82.776321,20290
2020-03-06,81.110001,84.129997,80.959999,83.589996,81.952774,18090
2020-03-09,82.680000,83.599998,78.000000,79.919998,78.354652,60155
2020-03-11,80.400002,83.410004,79.820000,82.709999,81.090012,29350
2020-03-12,81.199997,81.199997,72.050003,73.470001,72.030983,66005
2020-03-13,67.489998,78.309998,66.400002,74.919998,73.452583,37210
2020-03-16,75.620003,78.449997,72.599998,75.650002,74.168289,28990
2020-03-17,74.000000,77.870003,73.839996,74.580002,73.119247,13365
2020-03-18,75.820000,76.099998,68.800003,69.930000,68.560326,19925
2020-03-19,68.930000,72.830002,63.680000,71.449997,70.050552,39320
2020-03-20,72.510002,75.949997,71.849998,72.980003,71.550591,21525
2020-03-23,72.400002,72.400002,63.740002,64.169998,63.172825,35170
2020-03-24,67.080002,68.989998,61.900002,66.209999,65.181122,9235
2020-03-25,63.299999,66.000000,63.299999,65.010002,63.999771,15755
2020-03-26,65.820000,69.120003,65.820000,67.860001,66.805481,7045
2020-03-27,69.099998,70.599998,65.000000,65.389999,64.373871,11710
2020-03-30,66.610001,66.610001,63.770000,64.029999,63.035000,12875
2020-03-31,64.800003,66.959999,63.020000,64.519997,63.517384,24690
2020-04-01,65.900002,66.379997,64.000000,64.690002,63.684750,12180
2020-04-03,65.110001,70.300003,63.639999,68.430000,67.366623,47800
2020-04-07,80.000000,82.110001,71.379997,78.860001,77.634552,100090
2020-04-08,79.400002,84.300003,77.099998,78.389999,77.171844,36545
2020-04-09,81.379997,84.059998,80.529999,82.400002,81.119537,47955
2020-04-13,86.370003,87.000000,80.199997,81.250000,79.987411,86695
2020-04-15,83.000000,83.800003,79.800003,80.220001,78.973412,49135
2020-04-16,79.000000,80.400002,77.250000,79.849998,78.609169,37475
2020-04-17,81.000000,94.129997,79.820000,80.629997,79.377037,283445
2020-04-20,80.199997,89.680000,80.199997,81.739998,80.469795,198130
2020-04-21,80.599998,94.400002,80.430000,90.980003,89.566208,466755
2020-04-22,93.800003,98.800003,92.199997,93.820000,92.362076,460470
2020-04-23,95.000000,96.000000,93.099998,93.779999,92.322693,68140
2020-04-24,92.139999,102.559998,91.599998,98.879997,97.343445,452130
2020-04-27,101.889999,104.820000,101.769997,103.519997,101.911339,327550
2020-04-28,105.739998,107.099998,102.000000,105.250000,103.614464,261955
2020-04-29,106.000000,106.940002,102.599998,102.989998,101.389580,115795
2020-04-30,104.400002,104.400002,100.000000,102.470001,100.877655,348365
2020-05-04,103.970001,105.000000,96.550003,97.790001,96.270386,550295
2020-05-05,99.300003,102.230003,97.500000,98.870003,97.333603,461335
2020-05-06,100.599998,103.000000,96.400002,101.180000,99.607704,289190
2020-05-07,100.959999,103.860001,97.010002,97.760002,96.240852,250985
2020-05-08,93.400002,97.639999,88.000000,88.099998,86.730965,109934865
2020-05-11,88.599998,89.650002,85.169998,85.720001,84.387947,874130
2020-05-12,85.400002,89.480003,84.800003,88.570000,87.193657,438815
2020-05-13,90.010002,90.360001,86.629997,87.830002,86.465164,251970
2020-05-14,86.959999,89.000000,86.900002,87.709999,86.347023,134380
2020-05-15,87.750000,88.599998,87.120003,87.449997,86.091064,90680
2020-05-18,87.400002,87.750000,84.400002,85.150002,83.826813,128215
2020-05-19,86.099998,91.400002,86.099998,88.449997,87.075516,393360
2020-05-20,89.360001,92.339996,88.400002,91.739998,90.314392,291835
2020-05-21,92.040001,93.970001,90.199997,91.419998,89.999367,162930
2020-05-22,91.300003,92.599998,90.209999,91.489998,90.068283,141985
2020-05-26,91.400002,92.550003,90.209999,91.169998,89.753258,119580
2020-05-27,91.019997,92.000000,89.360001,90.080002,88.680206,113715
2020-05-28,90.790001,92.279999,90.000000,91.709999,90.284859,121845
2020-05-29,91.599998,94.709999,91.000000,93.250000,91.800941,198810
2020-06-01,94.199997,94.779999,92.290001,92.980003,91.535141,360235
2020-06-02,92.930000,95.349998,92.910004,93.559998,92.106110,194540
2020-06-03,93.800003,96.510002,93.000000,94.199997,92.736176,157805
2020-06-04,94.199997,95.589996,93.199997,94.010002,92.549126,70925
2020-06-05,94.010002,95.589996,93.599998,94.199997,92.736176,49620
2020-06-08,96.000000,96.000000,92.889999,93.610001,92.155342,108690
2020-06-09,93.660004,95.940002,93.099998,94.930000,93.454826,183765
2020-06-10,95.110001,97.879997,94.540001,96.339996,94.842911,180795
2020-06-11,96.540001,99.199997,96.220001,97.900002,96.378670,143445
2020-06-12,95.589996,98.879997,93.910004,98.389999,96.861061,93975
2020-06-15,97.599998,102.919998,97.599998,101.540001,99.962112,175230
2020-06-16,102.400002,102.599998,97.010002,100.370003,98.810295,128210
2020-06-17,101.599998,101.989998,99.570000,100.940002,99.371437,38345
2020-06-18,100.940002,103.000000,100.410004,101.580002,100.001495,179205
2020-06-19,102.589996,108.400002,101.430000,107.370003,105.701515,262700
2020-06-22,109.000000,116.199997,108.500000,115.290001,113.498444,833105
2020-06-23,117.160004,117.459999,109.300003,111.769997,110.033142,462835
2020-06-24,111.980003,112.800003,106.180000,107.260002,105.593224,165475
2020-06-25,102.459999,110.059998,102.459999,107.839996,106.164207,110020
2020-06-26,108.800003,110.019997,106.199997,108.430000,106.745041,70980
2020-06-29,108.000000,108.000000,100.800003,103.580002,101.970413,82208340
